PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Rhett Ellison,Wsh,W 18-10,0/0,0,0,0,0,0,0,2.2,22.5,0.1,5.3
Dion Sims,@Min,L 10-23,0/0,0,0,0,0,0,0,2.2,21.6,0.1,5.2
Garrett Celek,@LAR,W 34-13,0/0,0,0,0,0,0,0,1.9,21.5,0.2,4.9
Gerald Everett,SF,L 13-34,0/0,0,0,0,0,0,0,1.6,20.8,0.2,4.9
Neal Sterling,@NE,L 6-26,0/0,0,0,0,0,0,0,1.9,16.2,0.1,4.1
Eric Tomlinson,@NE,L 6-26,0/0,0,0,0,0,0,0,1.9,16.2,0.1,4.1
Derek Carrier,SF,L 13-34,0/0,0,0,0,0,0,0,1.6,16.7,0.1,4
Zach Ertz,Dal,L 0-6,0/0,0,0,0,0,0,0,1.6,15.9,0.1,4
Seth DeValve,@Pit,L 24-28,0/0,0,0,0,0,0,0,1.7,17.3,0.1,3.9
Orson Charles,@Den,W 27-24,0/0,0,0,0,0,0,0,1.5,15.8,0.1,3.8
James O'Shaughnessy,@Ten,L 10-15,0/0,0,0,0,0,0,0,1.6,15,0.1,3.8
Daniel Brown,@Min,L 10-23,0/0,0,0,0,0,0,0,1.6,15.9,0.1,3.8
Jermaine Gresham,@Sea,W 26-24,0/0,0,0,0,0,0,0,1.8,15.6,0.1,3.7
Virgil Green,KC,L 24-27,0/0,0,0,0,0,0,0,1.5,15,0.1,3.7
Marcedes Lewis,@Ten,L 10-15,0/0,0,0,0,0,0,0,1.3,14.5,0.1,3.7
Nick Boyle,Cin,L 27-31,0/0,0,0,0,0,0,0,1.5,12.7,0.1,3.3
Jesse James,Cle,W 28-24,0/0,0,0,0,0,0,0,1.3,12.2,0.1,3.2
Dwayne Allen,NYJ,W 26-6,0/0,0,0,0,0,0,0,1.1,11.9,0.2,3.2
MarQueis Gray,Buf,L 16-22,0/0,0,0,0,0,0,0,1.2,12.8,0.1,3
Nick Vannett*,Ari,L 24-26,0/0,0,0,0,0,0,0,1.1,10.6,0.1,2.8
Darren Fells,GB,W 35-11,0/0,0,0,0,0,0,0,0.9,11.2,0.1,2.7
Maxx Williams,Cin,L 27-31,0/0,0,0,0,0,0,0,1.1,10.3,0.1,2.6
Xavier Grimble,Cle,W 28-24,0/0,0,0,0,0,0,0,1,10.1,0.1,2.6
Jacob Hollister,NYJ,W 26-6,0/0,0,0,0,0,0,0,0.9,9.7,0.1,2.6
Jonnu Smith,Jax,W 15-10,0/0,0,0,0,0,0,0,1.1,10.8,0.1,2.6
Jeff Heuerman,KC,L 24-27,0/0,0,0,0,0,0,0,1,11.2,0.1,2.5
Brent Celek,Dal,L 0-6,0/0,0,0,0,0,0,0,0.9,10.2,0.1,2.4
Ross Travis,Hou,W 22-13,0/0,0,0,0,0,0,0,0.8,10.2,0.1,2.3
Nick O'Leary,@Mia,W 22-16,0/0,0,0,0,0,0,0,0.9,10.9,0.1,2.3
Tyler Higbee,SF,L 13-34,0/0,0,0,0,0,0,0,0.8,9.1,0.1,2.2
Austin Traylor,KC,L 24-27,0/0,0,0,0,0,0,0,0.8,8,0.1,2
Anthony Fasano,Buf,L 16-22,0/0,0,0,0,0,0,0,0.7,6.9,0.1,1.9
Alan Cross,NO,W 31-24,0/0,0,0,0,0,0,0,0.7,7.3,0.1,1.8
Jeff Cumberland,Oak,W 30-10,0/0,0,0,0,0,0,0,0.6,7.2,0.1,1.7
Eric Saubert,Car,W 22-10,0/0,0,0,0,0,0,0,0.6,7.1,0.1,1.7
David Morgan,Chi,W 23-10,0/0,0,0,0,0,0,0,0.6,6.7,0.1,1.6
Ben Koyack,@Ten,L 10-15,0/0,0,0,0,0,0,0,0.7,6.2,0,1.6
C.J. Uzomah,@Bal,W 31-27,0/0,0,0,0,0,0,0,0.6,5.8,0.1,1.5
Hakeem Valles,GB,W 35-11,0/0,0,0,0,0,0,0,0.4,5.1,0.1,1.3
Antony Auclair,NO,W 31-24,0/0,0,0,0,0,0,0,0.5,4.8,0,1.2
Luke Willson,Ari,L 24-26,0/0,0,0,0,0,0,0,0.4,4.9,0,1.2
Lee Smith,@LAC,L 10-30,0/0,0,0,0,0,0,0,0.5,4.2,0,1.1
Troy Niklas,@Sea,W 26-24,0/0,0,0,0,0,0,0,0.5,4.6,0,1.1
Ed Dickson,@Atl,L 10-22,0/0,0,0,0,0,0,0,0.4,4.6,0,1
Darrell Daniels,Hou,W 22-13,0/0,0,0,0,0,0,0,0.4,4.4,0,1
James Hanna,@Phi,W 6-0,0/0,0,0,0,0,0,0,0.4,3.8,0,1
Jeremy Sprinkle,@NYG,L 10-18,0/0,0,0,0,0,0,0,0.2,2.6,0,0.6
Sean McGrath,Oak,W 30-10,0/0,0,0,0,0,0,0,0.2,2.3,0,0.6
Ben Braunecker,@Min,L 10-23,0/0,0,0,0,0,0,0,0.2,1.8,0,0.4
Chris Manhertz*,@Atl,L 10-22,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Kellen Winslow,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Alex Smith,@NYG,L 10-18,0/0,0,0,0,0,0,0,0,0,0,0
Owen Daniels,KC,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Fells,Wsh,W 18-10,0/0,0,0,0,0,0,0,0,0,0,0
Matt Spaeth,Cle,W 28-24,0/0,0,0,0,0,0,0,0,0,0,0
Scott Chandler*,NYJ,W 26-6,0/0,0,0,0,0,0,0,0,0,0,0
Clark Harris,@Bal,W 31-27,0/0,0,0,0,0,0,0,0,0,0,0
Fred Davis,@NYG,L 10-18,0/0,0,0,0,0,0,0,0,0,0,0
Martellus Bennett*,NYJ,W 26-6,0/0,0,0,0,0,0,0,0,0,0,0
Craig Stevens,Jax,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
Gary Barnidge,@Pit,L 24-28,0/0,0,0,0,0,0,0,0,0,0,0
Jacob Tamme,Car,W 22-10,0/0,0,0,0,0,0,0,0,0,0,0
Kellen Davis,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Matthew Mulligan,GB,W 35-11,0/0,0,0,0,0,0,0,0,0,0,0
David Johnson,Cle,W 28-24,0/0,0,0,0,0,0,0,0,0,0,0
James Casey,KC,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Chase Coffman,Hou,W 22-13,0/0,0,0,0,0,0,0,0,0,0,0
Bear Pascoe,NYJ,W 26-6,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Pettigrew,GB,W 35-11,0/0,0,0,0,0,0,0,0,0,0,0
John Phillips,@TB,L 24-31,0/0,0,0,0,0,0,0,0,0,0,0
Zach Miller*,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Myers,NO,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Dennis Pitta*,Cin,L 27-31,0/0,0,0,0,0,0,0,0,0,0,0
Tony Moeaki,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
Jim Dray,@Sea,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Garrett Graham,KC,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Clay Harbor*,@TB,L 24-31,0/0,0,0,0,0,0,0,0,0,0,0
Michael Hoomanawanui*,@TB,L 24-31,0/0,0,0,0,0,0,0,0,0,0,0
Anthony McCoy,Ari,L 24-26,0/0,0,0,0,0,0,0,0,0,0,0
Andrew Quarless,GB,W 35-11,0/0,0,0,0,0,0,0,0,0,0,0
Richie Brockel,@Atl,L 10-22,0/0,0,0,0,0,0,0,0,0,0,0
Logan Paulsen,@LAR,W 34-13,0/0,0,0,0,0,0,0,0,0,0,0
Rob Housler,NYJ,W 26-6,0/0,0,0,0,0,0,0,0,0,0,0
Bruce Miller,@LAR,W 34-13,0/0,0,0,0,0,0,0,0,0,0,0
Luke Stocker,Jax,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
David Ausberry,GB,W 35-11,0/0,0,0,0,0,0,0,0,0,0,0
D.J. Williams,@NYG,L 10-18,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Cameron,Buf,L 16-22,0/0,0,0,0,0,0,0,0,0,0,0
Julius Thomas*,Buf,L 16-22,0/0,0,0,0,0,0,0,0,0,0,0
Coby Fleener*,@TB,L 24-31,0/0,0,0,0,0,0,0,0,0,0,0
Ladarius Green,Cle,W 28-24,0/0,0,0,0,0,0,0,0,0,0,0
Greg Scruggs,NYJ,W 26-6,0/0,0,0,0,0,0,0,0,0,0,0
Phillip Supernaw,Jax,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
Beau Brinkley,Jax,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
Dominique Jones,Buf,L 16-22,0/0,0,0,0,0,0,0,0,0,0,0
Chase Ford,Cin,L 27-31,0/0,0,0,0,0,0,0,0,0,0,0
Cooper Helfet,@LAC,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Bostick,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Larry Donnell,Cin,L 27-31,0/0,0,0,0,0,0,0,0,0,0,0
Ifeanyi Momah*,@Sea,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Eifert*,@Bal,W 31-27,0/0,0,0,0,0,0,0,0,0,0,0
Gavin Escobar,Cin,L 27-31,0/0,0,0,0,0,0,0,0,0,0,0
Travis Kelce,@Den,W 27-24,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Reed*,@NYG,L 10-18,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Griffin*,@Ind,L 13-22,0/0,0,0,0,0,0,0,0,0,0,0
Michael Williams,NYJ,W 26-6,0/0,0,0,0,0,0,0,0,0,0,0
Mychal Rivera*,@Ten,L 10-15,0/0,0,0,0,0,0,0,0,0,0,0
Chris Gragg*,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Levine Toilolo*,Car,W 22-10,0/0,0,0,0,0,0,0,0,0,0,0
Justice Cunningham,SF,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
Chris Pantale,Buf,L 16-22,0/0,0,0,0,0,0,0,0,0,0,0
Timothy Wright,GB,W 35-11,0/0,0,0,0,0,0,0,0,0,0,0
Brandon Williams*,Hou,W 22-13,0/0,0,0,0,0,0,0,0,0,0,0
Zach Sudfeld,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Jake Stoneburner,SF,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Fiedorowicz*,@Ind,L 13-22,0/0,0,0,0,0,0,0,0,0,0,0
Crockett Gillmore*,Cin,L 27-31,0/0,0,0,0,0,0,0,0,0,0,0
Richard Rodgers*,@Det,L 11-35,0/0,0,0,0,0,0,0,0,0,0,0
Jace Amaro,Jax,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
Austin Seferian-Jenkins*,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Logan Thomas,@Mia,W 22-16,0/0,0,0,0,0,0,0,0,0,0,0
Brian Leonhardt,Chi,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Kyle Nelson,@LAR,W 34-13,0/0,0,0,0,0,0,0,0,0,0,0
Marcel Jensen,@NYG,L 10-18,0/0,0,0,0,0,0,0,0,0,0,0
Asante Cleveland*,Oak,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Nic Jacobs,@Ten,L 10-15,0/0,0,0,0,0,0,0,0,0,0,0
Blake Annen,@Mia,W 22-16,0/0,0,0,0,0,0,0,0,0,0,0
RaShaun Allen,@Ind,L 13-22,0/0,0,0,0,0,0,0,0,0,0,0
Justin Perillo,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
MyCole Pruitt*,@Ind,L 13-22,0/0,0,0,0,0,0,0,0,0,0,0
Randall Telfer,@Pit,L 24-28,0/0,0,0,0,0,0,0,0,0,0,0
Gerald Christian,@Sea,W 26-24,0/0,0,0,0,0,0,0,0,0,0,0
Clive Walford*,@LAC,L 10-30,0/0,0,0,0,0,0,0,0,0,0,0
Blake Bell*,Chi,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Darren Waller,Cin,L 27-31,0/0,0,0,0,0,0,0,0,0,0,0
Rory Anderson,@Mia,W 22-16,0/0,0,0,0,0,0,0,0,0,0,0
Kennard Backman,GB,W 35-11,0/0,0,0,0,0,0,0,0,0,0,0
Geoff Swaim,@Phi,W 6-0,0/0,0,0,0,0,0,0,0,0,0,0
E.J. Bibbs,@NYG,L 10-18,0/0,0,0,0,0,0,0,0,0,0,0
Khari Lee,@Mia,W 22-16,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Cunningham,Jax,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
Wes Saxton,@Mia,W 22-16,0/0,0,0,0,0,0,0,0,0,0,0
Will Tye,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Hunter Henry*,Oak,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Temarrick Hemingway*,SF,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
Rico Gathers*,@Phi,W 6-0,0/0,0,0,0,0,0,0,0,0,0,0
Thomas Duarte,Buf,L 16-22,0/0,0,0,0,0,0,0,0,0,0,0
Beau Sandland,@Det,L 11-35,0/0,0,0,0,0,0,0,0,0,0,0
Cole Wick,@LAR,W 34-13,0/0,0,0,0,0,0,0,0,0,0,0
Matt LaCosse,KC,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Erik Swoope*,Hou,W 22-13,0/0,0,0,0,0,0,0,0,0,0,0
Anthony Denham,Dal,L 0-6,0/0,0,0,0,0,0,0,0,0,0,0
Bryce Williams,@Atl,L 10-22,0/0,0,0,0,0,0,0,0,0,0,0
Braedon Bowman,Oak,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Brian Parker,KC,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Joshua Perkins,Car,W 22-10,0/0,0,0,0,0,0,0,0,0,0,0
Scott Simonson*,@Atl,L 10-22,0/0,0,0,0,0,0,0,0,0,0,0
D.J. Tialavea,Car,W 22-10,0/0,0,0,0,0,0,0,0,0,0,0
Matt Lengel,@Pit,L 24-28,0/0,0,0,0,0,0,0,0,0,0,0
Alex Ellis,@Ten,L 10-15,0/0,0,0,0,0,0,0,0,0,0,0
Michael Roberts,GB,W 35-11,0/0,0,0,0,0,0,0,0,0,0,0
Jordan Leggett*,@NE,L 6-26,0/0,0,0,0,0,0,0,0,0,0,0
Jake Butt*,KC,L 24-27,0/0,0,0,0,0,0,0,0,0,0,0
Mason Schreck*,@Bal,W 31-27,0/0,0,0,0,0,0,0,0,0,0,0
Adam Shaheen*,@Min,L 10-23,0/0,0,0,0,0,0,0,0,0,0,0
O.J. Howard*,NO,W 31-24,0/0,0,0,0,0,0,0,0,0,0,0
Bucky Hodges*,Chi,W 23-10,0/0,0,0,0,0,0,0,0,0,0,0
Evan Engram*,Wsh,W 18-10,0/0,0,0,0,0,0,0,0,0,0,0
Cole Hikutini*,@LAR,W 34-13,0/0,0,0,0,0,0,0,0,0,0,0
Sean Culkin,Oak,W 30-10,0/0,0,0,0,0,0,0,0,0,0,0
Cethan Carter,@Bal,W 31-27,0/0,0,0,0,0,0,0,0,0,0,0
Evan Baylis,@Ind,L 13-22,0/0,0,0,0,0,0,0,0,0,0,0
Shane Smith,Wsh,W 18-10,0/0,0,0,0,0,0,0,0,0,0,0
Henry Krieger-Coble,SF,L 13-34,0/0,0,0,0,0,0,0,0,0,0,0
